,number_week,ISO3,artist_individual,artist_genre,true_streams
503,20210204,NZL,L.A.B.,nz reggae,717419.0
504,20210204,NZL,Olivia Rodrigo,pop,485590.0
505,20210204,NZL,SZA,pop,242359.0
506,20210204,NZL,Niko Walters,nz pop,233561.0
507,20210204,NZL,The Kid LAROI,australian hip hop,203135.0
508,20210204,NZL,SIX60,pacific islands pop,198688.0
509,20210204,NZL,SIX60,nz reggae,184077.0
510,20210204,NZL,DaBaby,rap,95978.0
511,20210204,NZL,Dua Lipa,uk pop,95978.0
512,20210204,PAN,Boza,trap latino,141141.0
513,20210204,PAN,Myke Towers,reggaeton,110179.83333333333
514,20210204,PAN,KAROL G,reggaeton,106375.0
515,20210204,PAN,Juhn,latin,79115.5
516,20210204,PAN,Bad Bunny,reggaeton,78087.0
517,20210204,PAN,Jhay Cortez,reggaeton,78087.0
518,20210204,PAN,Bad Bunny,latin,57637.0
519,20210204,PAN,ROSALÍA,r&b en espanol,57637.0
520,20210204,PAN,Anuel AA,trap latino,44710.5
521,20210204,PAN,Rauw Alejandro,trap latino,44710.5
522,20210204,PAN,Anuel AA,reggaeton flow,37824.0
523,20210204,PER,KAROL G,reggaeton,889542.0
524,20210204,PER,Boza,trap latino,828428.0
525,20210204,PER,Camilo,reggaeton colombiano,598293.0
526,20210204,PER,Juhn,reggaeton flow,538634.5
527,20210204,PER,Myke Towers,reggaeton,538634.5
528,20210204,PER,Maluma,reggaeton colombiano,532902.0
529,20210204,PER,Bad Bunny,trap latino,432188.0
530,20210204,PER,Jhay Cortez,reggaeton,432188.0
531,20210204,PER,Bad Bunny,latin,376538.0
532,20210204,PER,ROSALÍA,r&b en espanol,376538.0
533,20210204,PER,Anuel AA,trap boricua,349849.5
534,20210204,PHL,Olivia Rodrigo,pop,2184405.0
535,20210204,PHL,BTS,k-pop,2181488.0
536,20210204,PHL,Pink Sweat$,bedroom soul,1537046.0
537,20210204,PHL,Ez Mil,pinoy trap,1305938.0
538,20210204,PHL,Aya Nakamura,pop urbaine,1244448.0
539,20210204,PHL,Justin Bieber,canadian pop,897235.0
540,20210204,PHL,Ariana Grande,dance pop,887073.0
541,20210204,PHL,Skusta Clee,tagalog rap,754010.0
542,20210204,PHL,Yuridope,tagalog rap,754010.0
543,20210204,PHL,1096 Gang,tagalog rap,186266.16666666666
544,20210204,PHL,Ghetto Gecko,tagalog rap,186266.16666666666
545,20210204,POL,Olivia Rodrigo,pop,782340.0
546,20210204,POL,Guzior,polish hip hop,670001.5
547,20210204,POL,Żabson,polish trap,644749.0
548,20210204,POL,The Weeknd,canadian pop,470938.0
549,20210204,POL,Tiësto,edm,462167.0
550,20210204,POL,Favst,polish hip hop,358238.0
551,20210204,POL,Vito Bambino,polish alternative,333741.5
552,20210204,POL,sanah,polish pop,333741.5
553,20210204,POL,Oskar83,0,311763.5
554,20210204,POL,Bedoes,polish trap,257495.0
555,20210204,POL,Lanek,polish electronica,257495.0
556,20210204,PRT,Olivia Rodrigo,pop,276929.0
557,20210204,PRT,Wet Bed Gang,hip hop tuga,218094.0
558,20210204,PRT,Plutonio,hip hop tuga,184573.0
559,20210204,PRT,Yuri NR5,hip hop tuga,170039.0
560,20210204,PRT,Gama WNTD,0,142704.0
561,20210204,PRT,GIULIA BE,pop nacional,77598.0
562,20210204,PRT,Luan Santana,sertanejo,77598.0
563,20210204,PRT,24kGoldn,cali rap,72748.0
564,20210204,PRT,iann dior,pop rap,72748.0
565,20210204,PRT,Bad Bunny,trap latino,71762.5
566,20210204,PRT,Jhay Cortez,reggaeton,71762.5
567,20210204,PRY,Bad Bunny,reggaeton,585963.0
568,20210204,PRY,KAROL G,reggaeton,337007.0
569,20210204,PRY,Boza,reggaeton,319173.0
570,20210204,PRY,Juhn,trap latino,243203.5
571,20210204,PRY,Myke Towers,latin,243203.5
572,20210204,PRY,Rauw Alejandro,puerto rican pop,230003.5
573,20210204,PRY,Myke Towers,reggaeton,211359.0
574,20210204,PRY,Jhay Cortez,reggaeton,188046.0
575,20210204,PRY,ROSALÍA,r&b en espanol,179213.0
576,20210204,PRY,Anuel AA,latin,144620.5
577,20210204,PRY,Nicky Jam,latin hip hop,125976.0
578,20210204,ROU,Olivia Rodrigo,pop,82793.0
579,20210204,ROU,Doja Cat,pop,60719.0
580,20210204,ROU,Masked Wolf,australian hip hop,57336.0
581,20210204,ROU,CJ,nyc rap,56947.0
582,20210204,ROU,Marko Glass,romanian trap,54139.0
583,20210204,ROU,Tiësto,pop dance,49809.0
584,20210204,ROU,Tate McRae,pop,45619.0
585,20210204,ROU,The Weeknd,canadian pop,45363.0
586,20210204,ROU,24kGoldn,cali rap,24960.5
587,20210204,ROU,iann dior,melodic rap,24960.5
588,20210204,ROU,Don Toliver,trap,13824.5
589,20210204,SAU,Masked Wolf,australian hip hop,133832.0
590,20210204,SAU,Issam Alnajjar,indonesian viral pop,93778.0
591,20210204,SAU,Abdullah Al Farwan,sheilat,85811.0
592,20210204,SAU,Aseel Hameem,khaleeji iraqi,84754.0
593,20210204,SAU,Sia,australian pop,67175.0
594,20210204,SAU,Olivia Rodrigo,pop,59570.0
595,20210204,SAU,CJ,nyc rap,58290.0
596,20210204,SAU,The Weeknd,canadian pop,51192.0
597,20210204,SAU,Jex,0,18288.0
598,20210204,SAU,Rival,pop edm,18288.0
599,20210204,SAU,Unknown Brain,bass trap,18288.0
600,20210204,SGP,Olivia Rodrigo,pop,476151.0
601,20210204,SGP,IU,k-pop,307486.0
602,20210204,SGP,Pink Sweat$,pop,280752.0
603,20210204,SGP,The Weeknd,canadian pop,209260.0
604,20210204,SGP,Crowd Lu,taiwan pop,190566.0
605,20210204,SGP,Ariana Grande,dance pop,184394.0
606,20210204,SGP,SZA,pop,171055.0
607,20210204,SGP,BTS,k-pop,167349.0
608,20210204,SGP,Ren Ran,mainland chinese pop,164716.0
609,20210204,SGP,Ariana Grande,pop,159406.0
610,20210204,SLV,Bad Bunny,reggaeton,152429.5
611,20210204,SLV,KAROL G,reggaeton,146657.0
612,20210204,SLV,Myke Towers,latin,111307.83333333333
613,20210204,SLV,Boza,trap latino,109922.0
614,20210204,SLV,Bad Bunny,latin,93797.5
615,20210204,SLV,Jhay Cortez,latin,93797.5
616,20210204,SLV,Maluma,reggaeton colombiano,89895.0
617,20210204,SLV,Juhn,trap latino,81820.5
618,20210204,SLV,Farruko,latin,80373.0
619,20210204,SLV,ROSALÍA,r&b en espanol,61791.5
620,20210204,SLV,Anuel AA,trap latino,60843.0
621,20210204,SVK,Olivia Rodrigo,pop,68671.0
622,20210204,SVK,Masked Wolf,australian hip hop,66108.0
623,20210204,SVK,Tiësto,brostep,56780.0
624,20210204,SVK,Separ,slovak hip hop,39327.0
625,20210204,SVK,CJ,nyc rap,36963.0
626,20210204,SVK,Ego,czsk hip hop,32220.166666666664
627,20210204,SVK,Dermot Kennedy,folk-pop,24118.0
628,20210204,SVK,MEDUZA,pop dance,24118.0
629,20210204,SVK,24kGoldn,pop rap,22649.5
630,20210204,SVK,iann dior,melodic rap,22649.5
631,20210204,SVK,Stylko,0,18496.5
632,20210204,SWE,Hov1,swedish pop rap,1148328.0
633,20210204,SWE,Olivia Rodrigo,pop,1125512.0
634,20210204,SWE,Newkid,swedish pop,956390.0
635,20210204,SWE,Newkid,swedish idol pop,820101.0
636,20210204,SWE,Victor Leksell,swedish idol pop,748697.0
637,20210204,SWE,The Kid LAROI,australian hip hop,721895.0
638,20210204,SWE,Dree Low,swedish drill,613283.0
639,20210204,SWE,Justin Bieber,pop,564777.0
640,20210204,SWE,Miriam Bryant,swedish idol pop,337578.0
641,20210204,SWE,Yasin,swedish hip hop,337578.0
642,20210204,SWE,Joel Corry,uk dance,274315.5
643,20210204,THA,Three Man Down,thai pop,478783.0
644,20210204,THA,IU,k-pop,401869.0
645,20210204,THA,QLER,thai pop,392961.0
646,20210204,THA,URBOYTJ,thai pop,347028.0
647,20210204,THA,Finn Askew,0,335444.0
648,20210204,THA,Anatomy Rabbit,thai indie pop,332095.0
649,20210204,THA,Pink Sweat$,pop,312798.0
650,20210204,THA,Billkin,0,308722.0
651,20210204,THA,F.HERO,thai pop,221992.5
652,20210204,THA,Txrbo,thai pop,221992.5
653,20210204,THA,MILLI,thai hip hop,156283.5
654,20210204,TUR,Madrigal,turkish alt pop,1379543.0
655,20210204,TUR,Tuğkan,turkish pop,1095417.0
656,20210204,TUR,İkilem,turkish alt pop,957341.0
657,20210204,TUR,Reynmen,turkish hip hop,946503.0
658,20210204,TUR,Sakiler,0,940184.0
659,20210204,TUR,Contra,turkish trap,916876.0
660,20210204,TUR,Oğuzhan Koç,turkish pop,872301.0
661,20210204,TUR,UZI,turkish trap,863685.0
662,20210204,TUR,BEGE,turkce drill,736120.5
663,20210204,TUR,emir taha,turkish trap pop,736120.5
664,20210204,TUR,Eypio,turkish hip hop,434323.5
665,20210204,TWN,Crowd Lu,taiwan indie,378872.0
666,20210204,TWN,IU,k-pop,369197.0
667,20210204,TWN,Ren Ran,mainland chinese pop,291863.0
668,20210204,TWN,831,mandopop,289594.0
669,20210204,TWN,告五人,mandopop,263387.0
670,20210204,TWN,Eric Chou,mandopop,237191.0
671,20210204,TWN,Olivia Rodrigo,pop,216849.0
672,20210204,TWN,BTS,k-pop boy group,183319.0
673,20210204,TWN,Mayday,mandopop,182632.0
674,20210204,TWN,LiSA,anime rock,176310.0
675,20210204,UKR,MORGENSHTERN,russian trap,100578.0
676,20210204,UKR,SLAVA MARLOW,russian hip hop,67858.0
677,20210204,UKR,UncleFlexxx,0,66839.0
678,20210204,UKR,Masked Wolf,australian hip hop,63378.0
679,20210204,UKR,Skryptonite,russian hip hop,58918.0
680,20210204,UKR,Big Baby Tape,russian hip hop,58476.0
681,20210204,UKR,Tiësto,dutch edm,57795.0
682,20210204,UKR,kizaru,russian hip hop,57701.0
683,20210204,UKR,Korol i Shut,horror punk,56087.0
684,20210204,UKR,Ваня Дмитриенко,russian pop,54053.0
685,20210204,URY,Boza,latin,146784.0
686,20210204,URY,KAROL G,reggaeton colombiano,140278.0
687,20210204,URY,Camilo,latin pop,115568.0
688,20210204,URY,Juhn,reggaeton flow,85365.0
689,20210204,URY,Myke Towers,reggaeton,85365.0
690,20210204,URY,Bad Bunny,latin,68604.0
691,20210204,URY,Jhay Cortez,reggaeton,68604.0
692,20210204,URY,Alico,0,62924.5
693,20210204,URY,Migrantes,cumbia pop,62924.5
694,20210204,URY,Bad Bunny,reggaeton,58048.5
695,20210204,URY,ROSALÍA,r&b en espanol,58048.5
696,20210204,USA,Olivia Rodrigo,pop,13880496.0
697,20210204,USA,The Weeknd,canadian pop,9615998.0
698,20210204,USA,SZA,pop,8128775.0
699,20210204,USA,Doja Cat,pop,6814883.0
700,20210204,USA,CJ,nyc rap,5004925.0
701,20210204,USA,The Kid LAROI,australian hip hop,4388210.0
702,20210204,USA,24kGoldn,cali rap,2328103.0
703,20210204,USA,iann dior,melodic rap,2328103.0
704,20210204,USA,Bad Bunny,latin,2229065.5
705,20210204,USA,Jhay Cortez,reggaeton,2229065.5
706,20210204,USA,Don Toliver,trap,1136503.5
707,20210204,VNM,Sơn Tùng M-TP,vietnamese melodic rap,422695.0
708,20210204,VNM,Hoàng Dũng,vietnamese singer-songwriter,257748.0
709,20210204,VNM,Vũ.,v-pop,232745.0
710,20210204,VNM,MIN,v-pop,172999.0
711,20210204,VNM,Da LAB,vietnamese hip hop,172399.0
712,20210204,VNM,Thiều Bảo Trâm,v-pop,167393.0
713,20210204,VNM,Thịnh Suy,vietnamese singer-songwriter,166055.0
714,20210204,VNM,Pink Sweat$,pop,159602.0
715,20210204,VNM,Emcee L (Da LAB),vietnamese hip hop,149640.0
716,20210204,VNM,JustaTee,vietnamese hip hop,119988.0
717,20210204,VNM,Đen,v-pop,119988.0
718,20210204,ZAF,Olivia Rodrigo,pop,118415.0
719,20210204,ZAF,Tiësto,dance pop,73623.0
720,20210204,ZAF,Doja Cat,pop,70422.0
721,20210204,ZAF,The Weeknd,canadian contemporary r&b,67154.0
722,20210204,ZAF,CJ,nyc rap,60255.0
723,20210204,ZAF,The Kid LAROI,australian hip hop,59835.0
724,20210204,ZAF,Blaq Diamond,afro soul,57852.0
725,20210204,ZAF,24kGoldn,pop rap,34647.0
726,20210204,ZAF,iann dior,melodic rap,34647.0
727,20210204,ZAF,Don Toliver,pop,17908.5
728,20210204,ZAF,Gunna,melodic rap,17908.5
729,20210211,ARE,Olivia Rodrigo,pop,77662.0
730,20210211,ARE,The Weeknd,canadian contemporary r&b,49861.0
731,20210211,ARE,CJ,nyc rap,43421.0
732,20210211,ARE,The Weeknd,canadian pop,41225.0
733,20210211,ARE,Masked Wolf,australian hip hop,36943.0
734,20210211,ARE,Ariana Grande,pop,34428.0
735,20210211,ARE,SZA,r&b,33281.0
736,20210211,ARE,DaBaby,trap,17020.0
737,20210211,ARE,Dua Lipa,pop,17020.0
738,20210211,ARE,24kGoldn,pop rap,16745.5
739,20210211,ARE,iann dior,melodic rap,16745.5
740,20210211,ARG,Camilo,colombian pop,2380295.0
741,20210211,ARG,KAROL G,reggaeton,2145980.0
742,20210211,ARG,Bad Bunny,reggaeton,1963401.0
743,20210211,ARG,Boza,latin pop,1926402.0
744,20210211,ARG,Juhn,reggaeton,1345341.5
745,20210211,ARG,Myke Towers,latin,1345341.5
746,20210211,ARG,L-Gante,cumbia 420,1100997.0
747,20210211,ARG,Papu DJ,cumbia 420,1100997.0
748,20210211,ARG,Jhay Cortez,trap latino,1071285.0
749,20210211,ARG,Alico,0,911272.0
750,20210211,ARG,Migrantes,cumbia pop,911272.0
751,20210211,AUS,The Kid LAROI,australian hip hop,2645690.0
752,20210211,AUS,Olivia Rodrigo,pop,2519929.0
753,20210211,AUS,Glass Animals,gauze pop,2186311.0
754,20210211,AUS,The Weeknd,canadian contemporary r&b,1081856.0
755,20210211,AUS,SZA,r&b,1069777.0
756,20210211,AUS,Tiësto,pop,1030348.0
757,20210211,AUS,Doja Cat,dance pop,998325.0
758,20210211,AUS,24kGoldn,pop rap,528354.5
759,20210211,AUS,iann dior,pop rap,528354.5
760,20210211,AUS,DaBaby,trap,485909.5
761,20210211,AUS,Dua Lipa,dance pop,485909.5
762,20210211,AUT,The Weeknd,pop,275502.0
763,20210211,AUT,Olivia Rodrigo,pop,245563.0
764,20210211,AUT,The Kid LAROI,australian hip hop,163855.0
765,20210211,AUT,Tiësto,dutch edm,132833.0
766,20210211,AUT,CJ,nyc rap,120851.0
767,20210211,AUT,KASIMIR1441,german trap,94248.33333333333
768,20210211,AUT,WILDBWOYS,0,94248.33333333333
769,20210211,AUT,badmómzjay,german hip hop,94248.33333333333
770,20210211,AUT,24kGoldn,pop rap,71804.0
771,20210211,AUT,iann dior,melodic rap,71804.0
772,20210211,AUT,KIDDO,scandipop,64057.5
773,20210211,BEL,Olivia Rodrigo,pop,492529.0
774,20210211,BEL,The Kid LAROI,australian hip hop,314646.0
775,20210211,BEL,Tiësto,trance,300947.0
776,20210211,BEL,CJ,nyc rap,221612.0
777,20210211,BEL,Tate McRae,pop,213652.0
778,20210211,BEL,The Weeknd,canadian pop,208781.0
779,20210211,BEL,Lil Nas X,pop,205234.0
780,20210211,BEL,24kGoldn,cali rap,124865.5
781,20210211,BEL,iann dior,pop rap,124865.5
782,20210211,BEL,Angèle,belgian pop,122858.0
783,20210211,BEL,Dua Lipa,pop,122858.0
784,20210211,BGR,The Weeknd,canadian contemporary r&b,40841.0
785,20210211,BGR,Doja Cat,dance pop,26171.0
786,20210211,BGR,Cardi B,dance pop,25795.0
787,20210211,BGR,Olivia Rodrigo,pop,25201.0
788,20210211,BGR,CJ,nyc rap,24600.0
789,20210211,BGR,Masked Wolf,australian hip hop,23105.0
790,20210211,BGR,Medi,bulgarian pop,19063.0
791,20210211,BGR,Bobkata,bulgarian trap,6989.0
792,20210211,BGR,Fyre,0,6989.0
793,20210211,BGR,Marso,bulgarian trap,6989.0
794,20210211,BGR,Don Toliver,pop,5100.0
795,20210211,BOL,KAROL G,latin,159609.0
796,20210211,BOL,Bad Bunny,reggaeton,150143.0
797,20210211,BOL,Boza,latin,138909.0
798,20210211,BOL,Maluma,reggaeton,108317.0
799,20210211,BOL,Camilo,colombian pop,97955.0
800,20210211,BOL,Jhay Cortez,trap latino,84472.0
801,20210211,BOL,Juhn,reggaeton,83535.5
802,20210211,BOL,Myke Towers,latin,83535.5
803,20210211,BOL,ROSALÍA,r&b en espanol,65671.0
804,20210211,BOL,Anuel AA,trap latino,58267.5
805,20210211,BOL,Rauw Alejandro,puerto rican pop,58267.5
806,20210211,BRA,Tarcísio do Acordeon,arrocha,7828506.5
807,20210211,BRA,Os Barões Da Pisadinha,forro,7093304.5
808,20210211,BRA,Zé Neto & Cristiano,sertanejo,4430759.0
809,20210211,BRA,Hugo & Guilherme,arrocha,4207331.0
810,20210211,BRA,Jorge & Mateus,sertanejo universitario,4203222.0
811,20210211,BRA,DJ Ivis,piseiro,3102281.5
812,20210211,BRA,Wesley Safadão,arrocha,2934888.5
813,20210211,BRA,Bruno & Marrone,sertanejo universitario,2606976.0
814,20210211,BRA,Diego & Victor Hugo,sertanejo pop,2606976.0
815,20210211,BRA,Matuê,trap brasileiro,1956190.0
816,20210211,BRA,Teto,trap baiano,1956190.0
817,20210211,CAN,Olivia Rodrigo,pop,1747569.0
818,20210211,CAN,The Weeknd,canadian pop,1233462.0
819,20210211,CAN,The Weeknd,canadian contemporary r&b,1020570.0
820,20210211,CAN,SZA,r&b,824944.0
821,20210211,CAN,Cardi B,rap,816275.0
822,20210211,CAN,CJ,nyc rap,787273.0
823,20210211,CAN,The Kid LAROI,australian hip hop,769807.0
824,20210211,CAN,Doja Cat,dance pop,688095.0
825,20210211,CAN,24kGoldn,cali rap,392322.0
826,20210211,CAN,iann dior,pop rap,392322.0
827,20210211,CAN,DaBaby,trap,372708.0
828,20210211,CHE,Olivia Rodrigo,pop,290713.0
829,20210211,CHE,The Weeknd,pop,201339.0
830,20210211,CHE,CJ,nyc rap,191211.0
831,20210211,CHE,The Weeknd,canadian contemporary r&b,190938.0
832,20210211,CHE,Tiësto,pop dance,184116.0
833,20210211,CHE,The Kid LAROI,australian hip hop,170069.0
834,20210211,CHE,Ed Sheeran,uk pop,155149.0
835,20210211,CHE,KIDDO,scandipop,87150.0
836,20210211,CHE,Robin Schulz,pop,87150.0
837,20210211,CHE,Master KG,bolobedu house,84839.0
838,20210211,CHE,Nomcebo Zikode,south african pop,84839.0
839,20210211,CHL,Bad Bunny,latin,1884437.5
840,20210211,CHL,Boza,latin pop,1741092.0
841,20210211,CHL,KAROL G,reggaeton colombiano,1680577.0
842,20210211,CHL,Bad Bunny,trap latino,1268641.0
843,20210211,CHL,Juhn,reggaeton,1208815.5
844,20210211,CHL,Myke Towers,trap latino,1208815.5
845,20210211,CHL,Jhay Cortez,reggaeton,1063682.0
846,20210211,CHL,ROSALÍA,r&b en espanol,820755.5
847,20210211,CHL,Anuel AA,trap latino,708529.5
848,20210211,CHL,Rauw Alejandro,trap latino,708529.5
849,20210211,CHL,Myke Towers,reggaeton,656785.5
850,20210211,COL,Bad Bunny,reggaeton,676500.0
851,20210211,COL,KAROL G,reggaeton colombiano,642239.0
852,20210211,COL,Boza,latin,528546.0
853,20210211,COL,Myke Towers,latin,526584.5
854,20210211,COL,Maluma,trap latino,492764.0
855,20210211,COL,Jhay Cortez,latin,389138.0
856,20210211,COL,Juhn,latin,368368.5
857,20210211,COL,ROSALÍA,r&b en espanol,287362.0
858,20210211,COL,Anuel AA,reggaeton,255439.5
859,20210211,COL,Rauw Alejandro,puerto rican pop,255439.5
860,20210211,COL,Feid,reggaeton colombiano,243716.5
861,20210211,CRI,KAROL G,latin,196125.0
862,20210211,CRI,Boza,latin pop,192160.0
863,20210211,CRI,Myke Towers,reggaeton,170722.83333333334
864,20210211,CRI,Maluma,trap latino,138856.0
865,20210211,CRI,Juhn,reggaeton flow,128082.5
866,20210211,CRI,Farruko,trap latino,126389.0
867,20210211,CRI,Bad Bunny,trap latino,120839.5
868,20210211,CRI,Jhay Cortez,trap latino,120839.5
869,20210211,CRI,Rauw Alejandro,puerto rican pop,114435.33333333334
870,20210211,CRI,Bad Bunny,reggaeton,86436.5
871,20210211,CRI,ROSALÍA,r&b en espanol,86436.5
872,20210211,CYP,Olivia Rodrigo,pop,14566.0
873,20210211,CYP,Masked Wolf,australian hip hop,12147.0
874,20210211,CYP,CJ,nyc rap,11827.0
875,20210211,CYP,Doja Cat,dance pop,10206.0
876,20210211,CYP,Tiësto,pop dance,9125.0
877,20210211,CYP,The Weeknd,pop,8946.0
878,20210211,CYP,The Weeknd,canadian contemporary r&b,7728.0
879,20210211,CYP,The Kid LAROI,australian hip hop,7615.0
880,20210211,CYP,Hawk,greek trap,4453.0
881,20210211,CYP,Light,greek trap,4453.0
882,20210211,CYP,Don Toliver,trap,1860.25
883,20210211,CZE,Yzomandias,czech hip hop,245223.0
884,20210211,CZE,The Weeknd,canadian contemporary r&b,211908.0
885,20210211,CZE,Masked Wolf,australian hip hop,164816.0
886,20210211,CZE,Olivia Rodrigo,pop,146942.0
887,20210211,CZE,Tiësto,dutch edm,128302.0
888,20210211,CZE,Viktor Sheen,czsk hip hop,107924.0
889,20210211,CZE,24kGoldn,pop rap,57140.5
890,20210211,CZE,iann dior,pop rap,57140.5
891,20210211,CZE,Ben Cristovao,czech pop,32849.333333333336
892,20210211,CZE,STEIN27,czech hip hop,32849.333333333336
893,20210211,CZE,fiedlerski,czech pop,32849.333333333336
894,20210211,DEU,Olivia Rodrigo,pop,2448979.0
895,20210211,DEU,Tiësto,brostep,2048121.0
896,20210211,DEU,Dardan,albanian hip hop,1920940.0
897,20210211,DEU,Luciano,german drill,1816169.0
898,20210211,DEU,Masked Wolf,australian hip hop,1747047.0
899,20210211,DEU,The Kid LAROI,australian hip hop,1676983.0
900,20210211,DEU,Apache 207,german hip hop,1641547.0
901,20210211,DEU,The Weeknd,canadian contemporary r&b,1601901.0
902,20210211,DEU,KASIMIR1441,german hip hop,1329545.6666666667
903,20210211,DEU,WILDBWOYS,0,1329545.6666666667
904,20210211,DEU,badmómzjay,german drill,1329545.6666666667
905,20210211,DNK,Branco,danish pop,817605.0
906,20210211,DNK,The Weeknd,canadian contemporary r&b,625480.0
907,20210211,DNK,Olivia Rodrigo,pop,463575.0
908,20210211,DNK,The Kid LAROI,australian hip hop,373052.0
909,20210211,DNK,Tiësto,pop dance,300969.0
910,20210211,DNK,Lukas Graham,pop,276679.0
911,20210211,DNK,Justin Bieber,canadian pop,252286.0
912,20210211,DNK,CJ,nyc rap,248218.0
913,20210211,DNK,RH,danish hip hop,234805.0
914,20210211,DOM,Bad Bunny,reggaeton,174624.0
915,20210211,DOM,Bad Bunny,latin,145847.0
916,20210211,DOM,Myke Towers,latin,105695.16666666667
917,20210211,DOM,KAROL G,reggaeton,96162.0
918,20210211,DOM,Jhay Cortez,reggaeton,80809.0
919,20210211,DOM,Juhn,latin,77309.5
920,20210211,DOM,Rauw Alejandro,puerto rican pop,73768.5
921,20210211,DOM,ROSALÍA,r&b en espanol,65038.0
922,20210211,DOM,Anuel AA,trap latino,46468.5
923,20210211,DOM,Anuel AA,latin,43049.5
924,20210211,DOM,Ozuna,puerto rican pop,43049.5
925,20210211,ECU,Bad Bunny,trap latino,370466.5
926,20210211,ECU,KAROL G,latin,288180.0
927,20210211,ECU,Boza,trap latino,240718.0
928,20210211,ECU,Camilo,latin pop,209573.0
929,20210211,ECU,Jhay Cortez,reggaeton,176997.5
930,20210211,ECU,Juhn,reggaeton,162380.5
931,20210211,ECU,Myke Towers,latin,162380.5
932,20210211,ECU,Rauw Alejandro,puerto rican pop,157416.16666666666
933,20210211,ECU,Bad Bunny,reggaeton,129742.0
934,20210211,ECU,ROSALÍA,r&b en espanol,129742.0
935,20210211,ECU,Anuel AA,reggaeton flow,99416.5
936,20210211,EGY,Wegz,egyptian hip hop,118241.0
937,20210211,EGY,Masked Wolf,australian hip hop,76370.0
938,20210211,EGY,Hamza Namira,egyptian alternative,66364.0
939,20210211,EGY,Ahmed Moza,mahraganat,61146.0
940,20210211,EGY,Wegz,egyptian trap,56423.0
941,20210211,EGY,Marwan Moussa,egyptian trap,40436.0
942,20210211,EGY,3enba,mahraganat,32931.0
943,20210211,EGY,Double Zuksh,egyptian trap,32931.0
944,20210211,EGY,Biano,0,26552.0
945,20210211,EGY,Mido Gad,mahraganat,26552.0
946,20210211,EGY,Al Nather,middle east hip hop,20112.0
947,20210211,ESP,Boza,trap latino,1954655.0
948,20210211,ESP,Juhn,latin,1402486.0
949,20210211,ESP,Myke Towers,trap latino,1402486.0
950,20210211,ESP,Rauw Alejandro,puerto rican pop,1396071.6666666667
951,20210211,ESP,Bad Bunny,latin,1178241.0
952,20210211,ESP,Jhay Cortez,reggaeton,1178241.0
953,20210211,ESP,Anuel AA,latin,942932.5
954,20210211,ESP,Ozuna,puerto rican pop,942932.5
955,20210211,ESP,Bad Bunny,reggaeton,904418.0
956,20210211,ESP,ROSALÍA,r&b en espanol,904418.0
957,20210211,ESP,Selena Gomez,pop,876047.0
958,20210211,EST,Olivia Rodrigo,pop,35373.0
959,20210211,EST,Pitsa,estonian pop,25898.95
960,20210211,EST,boipepperoni,0,25898.95
961,20210211,EST,kohver,0,25898.95
962,20210211,EST,Doja Cat,dance pop,24256.0
